"";"genome_id"
"17718";"470.2327"
"17741";"470.2326"
"17764";"470.2318"
"17787";"470.2317"
"17810";"470.2319"
"17833";"470.2325"
"17856";"470.2329"
"17880";"470.2331"
"17904";"470.2328"
"17927";"470.2335"
"17946";"470.2330"
"17965";"470.2333"
"17985";"470.2334"
"18004";"470.2332"
"18024";"470.2338"
"18046";"470.2336"
"18071";"470.2337"
"18094";"470.2339"
"18117";"470.2345"
"18135";"470.2348"
"18155";"470.2344"
"18177";"470.2347"
"18201";"470.2346"
"18236";"470.2342"
"18259";"470.2340"
"18280";"470.2350"
"18303";"470.2341"
"18326";"470.2352"
"18355";"470.2343"
"18378";"470.2349"
"18401";"470.2353"
"18423";"470.2351"
"18446";"470.2356"
"18466";"470.2354"
"18497";"470.2355"
"18520";"470.2357"
"18539";"470.2358"
"18561";"470.2360"
"18579";"470.2367"
"18601";"470.2370"
"18625";"470.2361"
"18648";"470.2359"
"18668";"470.2371"
"18691";"470.2366"
"18714";"470.2365"
"18737";"470.2362"
"18759";"470.2369"
"18780";"470.2372"
"18803";"470.2368"
"18826";"470.2375"
"18849";"470.2373"
"18868";"470.2374"
"18891";"470.2376"
"18914";"470.2377"
"18936";"470.2379"
"18959";"470.2378"
"18978";"470.2380"
"19000";"470.2382"
"19021";"470.2381"
"19044";"470.2383"
"19061";"470.2386"
"19081";"470.2385"
"19095";"470.2384"
"19118";"470.2387"
"19141";"470.2392"
"19160";"470.2389"
"19183";"470.2393"
"19206";"470.2390"
"19229";"470.2388"
"19252";"470.2391"
"19275";"470.2397"
"19297";"470.2394"
"19320";"470.2395"
"19343";"470.2399"
"19369";"470.2396"
"19388";"470.2398"
"19411";"470.2400"
"19434";"470.2408"
"19457";"470.2401"
"19483";"470.2402"
"19506";"470.2405"
"19529";"470.2412"
"19552";"470.2410"
"19573";"470.2409"
"19608";"470.2407"
"19631";"470.2413"
"19655";"470.2411"
"19678";"470.2403"
"19699";"470.2414"
"19722";"470.2404"
"19742";"470.2406"
"19765";"470.2415"
"19788";"470.2416"
"19812";"470.2419"
"19836";"470.2417"
"19858";"470.2418"
"19881";"470.2420"
"19904";"470.2427"
"19931";"470.2421"
"19954";"470.2425"
"19986";"470.2426"
"20015";"470.2428"
"20041";"470.2432"
"20068";"470.2429"
"20091";"470.2431"
"20110";"470.2430"
"20133";"470.2434"
"20156";"470.2843"
"20178";"470.2435"
"20206";"470.2433"
"20233";"470.2437"
"20258";"470.2436"
"20287";"470.2844"
"20307";"470.2845"
"20328";"470.2846"
"20355";"470.2847"
"20387";"470.607"
"20420";"470.608"
"20446";"470.606"
"20472";"470.609"
"20502";"470.610"
"20530";"470.611"
"20560";"470.612"
"20590";"470.613"
"20620";"470.614"
"20648";"470.616"
"20679";"470.618"
"20709";"470.621"
"20729";"470.615"
"20757";"470.617"
"20786";"470.620"
"20816";"470.619"
"20845";"470.622"
"20870";"470.623"
"20896";"470.773"
"20911";"470931.3"
"20917";"471.20"
"20924";"470934.10"
"20930";"47678.5"
"20932";"47678.6"
"20933";"47660.4"
"20935";"478433.9"
"20938";"478434.13"
"20941";"47885.9"
"20942";"480520.3"
"20943";"48296.110"
"20950";"48296.117"
"20957";"48296.111"
"20966";"48296.104"
"20974";"48296.102"
"20985";"48296.121"
"20992";"48296.131"
"20999";"48296.132"
"21006";"48296.133"
"21013";"48296.114"
"21028";"48296.119"
"21039";"481743.5"
"21040";"48296.118"
"21048";"48296.127"
"21062";"48296.134"
"21069";"48296.136"
"21079";"48296.135"
"21086";"48296.137"
"21097";"48296.138"
"21107";"48296.139"
"21119";"48296.141"
"21129";"48296.144"
"21138";"48296.140"
"21149";"48296.145"
"21160";"48296.147"
"21171";"48296.142"
"21178";"48296.143"
"21190";"48296.146"
"21201";"48296.151"
"21212";"48296.149"
"21222";"48296.152"
"21233";"48296.153"
"21240";"48296.148"
"21248";"48296.154"
"21255";"48296.150"
"21262";"48296.157"
"21274";"48296.156"
"21281";"48296.155"
"21288";"48296.160"
"21297";"48296.41"
"21302";"48296.40"
"21309";"48296.161"
"21320";"48296.159"
"21333";"48296.36"
"21340";"48296.37"
"21345";"48296.38"
"21352";"48296.45"
"21360";"48296.43"
"21365";"48296.39"
"21372";"48296.42"
"21377";"48296.44"
"21384";"48296.47"
"21389";"48296.46"
"21397";"48296.49"
"21402";"48296.51"
"21407";"48296.48"
"21414";"48296.50"
"21421";"48296.53"
"21428";"48296.54"
"21435";"48296.52"
"21442";"48296.56"
"21449";"48296.58"
"21456";"48296.55"
"21463";"48296.60"
"21470";"48296.59"
"21477";"48296.63"
"21484";"48296.61"
"21491";"48296.57"
"21498";"48296.62"
"21505";"483215.6"
"21506";"485.100"
"21510";"485.102"
"21514";"485.101"
"21518";"483216.6"
"21519";"485.103"
"21523";"485.104"
"21527";"485.105"
"21531";"48408.4"
"21532";"485.106"
"21535";"485.108"
"21539";"485.111"
"21543";"485.107"
"21547";"485.110"
"21551";"485.109"
"21555";"485.113"
"21559";"485.115"
"21563";"485.112"
"21567";"485.114"
"21571";"485.116"
"21575";"485.117"
"21579";"485.118"
"21583";"485.122"
"21587";"485.119"
"21591";"485.121"
"21595";"485.123"
"21599";"485.120"
"21603";"485.125"
"21607";"485.124"
"21611";"485.126"
"21615";"485.133"
"21619";"485.135"
"21623";"485.131"
"21627";"485.128"
"21631";"485.127"
"21635";"485.130"
"21639";"485.134"
"21643";"485.132"
"21647";"485.136"
"21651";"485.129"
"21655";"485.139"
"21659";"485.138"
"21663";"485.140"
"21667";"485.137"
"21671";"485.141"
"21675";"485.142"
"21679";"485.145"
"21683";"485.144"
"21687";"485.146"
"21691";"485.143"
"21696";"485.147"
"21700";"485.150"
"21703";"485.148"
"21707";"485.149"
"21711";"485.154"
"21716";"485.151"
"21720";"485.152"
"21724";"485.155"
"21728";"485.156"
"21732";"485.153"
"21736";"485.157"
"21740";"485.159"
"21744";"485.158"
"21749";"485.161"
"21753";"485.163"
"21757";"485.165"
"21761";"485.160"
"21765";"485.164"
"21769";"485.166"
"21773";"485.162"
"21777";"485.168"
"21781";"485.167"
"21785";"485.173"
"21789";"485.172"
"21793";"485.171"
"21798";"485.170"
"21802";"485.169"
"21806";"485.174"
"21810";"485.177"
"21814";"485.175"
"21819";"485.176"
"21823";"485.178"
"21827";"485.179"
"21831";"485.180"
"21835";"485.183"
"21839";"485.181"
"21843";"485.186"
"21849";"485.184"
"21853";"485.182"
"21857";"485.185"
"21861";"485.187"
"21866";"485.189"
"21870";"485.192"
"21874";"485.190"
"21878";"485.188"
"21882";"485.191"
"21886";"485.193"
"21890";"485.195"
"21894";"485.196"
"21898";"485.194"
"21902";"485.197"
"21905";"485.199"
"21909";"485.198"
"21913";"485.200"
"21917";"485.201"
"21921";"485.202"
"21925";"485.207"
"21929";"485.203"
"21933";"485.204"
"21937";"485.208"
"21941";"485.211"
"21945";"485.205"
"21949";"485.206"
"21953";"485.213"
"21957";"485.209"
"21961";"485.212"
"21965";"485.214"
"21969";"485.210"
"21973";"485.216"
"21977";"485.217"
"21981";"485.222"
"21985";"485.220"
"21989";"485.218"
"21993";"485.215"
"21997";"485.219"
"22001";"485.223"
"22004";"485.221"
"22008";"485.225"
"22012";"485.231"
"22016";"485.226"
"22020";"485.224"
"22024";"485.227"
"22028";"485.228"
"22032";"485.230"
"22036";"485.229"
"22040";"485.232"
"22044";"485.236"
"22048";"485.233"
"22052";"485.235"
"22056";"485.234"
"22060";"485.242"
"22064";"485.240"
"22068";"485.238"
"22072";"485.237"
"22076";"485.245"
"22080";"485.239"
"22084";"485.241"
"22088";"485.248"
"22092";"485.243"
"22096";"485.246"
"22100";"485.244"
"22104";"485.247"
"22108";"485.250"
"22112";"485.249"
"22116";"485.251"
"22121";"485.252"
"22125";"485.253"
"22129";"485.255"
"22133";"485.254"
"22137";"485.256"
"22141";"485.259"
"22145";"485.260"
"22149";"485.257"
"22153";"485.262"
"22157";"485.258"
"22161";"485.261"
"22164";"485.263"
"22168";"485.269"
"22172";"485.264"
"22176";"485.268"
"22180";"485.267"
"22184";"485.266"
"22188";"485.265"
"22192";"485.270"
"22196";"485.273"
"22200";"485.274"
"22204";"485.272"
"22208";"485.271"
"22212";"485.277"
"22216";"485.275"
"22220";"485.280"
"22224";"485.276"
"22228";"485.281"
"22232";"485.279"
"22236";"485.284"
"22240";"485.283"
"22244";"485.282"
"22250";"485.294"
"22254";"485.292"
"22258";"485.286"
"22262";"485.285"
"22266";"485.291"
"22270";"485.287"
"22274";"485.295"
"22278";"485.298"
"22282";"485.301"
"22286";"485.311"
"22290";"485.305"
"22294";"485.307"
"22298";"485.314"
"22302";"485.299"
"22306";"485.312"
"22310";"485.313"
"22314";"485.317"
"22318";"485.320"
"22322";"485.316"
"22326";"485.324"
"22330";"485.319"
"22334";"485.318"
"22338";"485.321"
"22342";"485.323"
"22346";"485.331"
"22352";"485.322"
"22356";"485.325"
"22360";"485.333"
"22364";"485.340"
"22371";"485.345"
"22375";"485.339"
"22379";"485.344"
"22384";"485.342"
"22388";"485.346"
"22394";"485.349"
"22398";"485.341"
"22402";"485.357"
"22406";"485.348"
"22410";"485.354"
"22414";"485.356"
"22418";"485.358"
"22422";"485.347"
"22428";"485.355"
"22432";"485.359"
"22436";"485.363"
"22440";"485.364"
"22444";"485.365"
"22448";"485.362"
"22452";"485.368"
"22455";"485.378"
"22459";"485.386"
"22463";"485.372"
"22466";"485.384"
"22470";"485.383"
"22474";"485.373"
"22478";"485.380"
"22481";"485.385"
"22485";"485.375"
"22490";"485.387"
"22494";"485.390"
"22498";"485.391"
"22502";"485.404"
"22506";"485.396"
"22509";"485.394"
"22513";"485.388"
"22517";"485.392"
"22521";"485.405"
"22525";"485.393"
"22529";"485.406"
"22533";"485.409"
"22537";"485.411"
"22541";"485.414"
"22545";"485.415"
"22549";"485.420"
"22553";"485.408"
"22557";"485.410"
"22561";"485.423"
"22565";"485.421"
"22569";"485.425"
"22573";"485.428"
"22577";"485.422"
"22581";"485.433"
"22585";"485.427"
"22589";"485.434"
"22593";"485.435"
"22597";"485.443"
"22601";"485.431"
"22605";"485.440"
"22609";"485.441"
"22613";"485.436"
"22617";"485.447"
"22620";"485.446"
"22624";"485.448"
"22628";"485.449"
"22632";"485.442"
"22636";"485.460"
"22640";"485.453"
"22643";"485.466"
"22647";"485.458"
"22651";"485.450"
"22655";"485.461"
"22659";"485.467"
"22663";"485.464"
"22667";"485.471"
"22672";"485.470"
"22676";"485.473"
"22679";"485.472"
"22683";"485.474"
"22687";"485.476"
"22691";"485.475"
"22695";"485.486"
"22699";"485.478"
"22703";"485.477"
"22707";"485.483"
"22711";"485.488"
"22715";"485.487"
"22719";"485.495"
"22723";"485.494"
"22727";"485.498"
"22731";"485.496"
"22735";"485.497"
"22739";"485.502"
"22743";"485.506"
"22747";"485.500"
"22751";"485.507"
"22755";"485.511"
"22759";"485.513"
"22763";"485.512"
"22767";"485.515"
"22771";"485.514"
"22775";"485.517"
"22779";"485.516"
"22783";"485.519"
"22787";"485.51"
"22790";"485.527"
"22794";"485.524"
"22798";"485.522"
"22802";"485.518"
"22806";"485.520"
"22810";"485.521"
"22814";"485.525"
"22818";"485.523"
"22822";"485.528"
"22826";"485.526"
"22830";"485.529"
"22834";"485.530"
"22838";"485.52"
"22842";"485.531"
"22845";"485.532"
"22849";"485.534"
"22853";"485.533"
"22857";"485.535"
"22861";"485.53"
"22865";"485.537"
"22869";"485.539"
"22873";"485.536"
"22877";"485.542"
"22880";"485.540"
"22884";"485.541"
"22887";"485.543"
"22890";"485.546"
"22893";"485.547"
"22897";"485.548"
"22900";"485.545"
"22903";"485.538"
"22909";"485.544"
"22912";"485.54"
"22916";"485.549"
"22919";"485.550"
"22922";"485.553"
"22926";"485.551"
"22929";"485.552"
"22933";"485.556"
"22936";"485.554"
"22940";"485.555"
"22944";"485.557"
"22948";"485.561"
"22952";"485.55"
"22956";"485.558"
"22962";"485.564"
"22966";"485.560"
"22970";"485.559"
"22974";"485.563"
"22978";"485.562"
"22982";"485.568"
"22986";"485.567"
"22990";"485.565"
"22994";"485.566"
"22998";"485.569"
"23002";"485.570"
"23006";"485.56"
"23009";"485.571"
"23013";"485.572"
"23017";"485.573"
"23021";"485.574"
"23025";"485.583"
"23029";"485.577"
"23033";"485.576"
"23037";"485.579"
"23040";"485.581"
"23044";"485.580"
"23047";"485.578"
"23051";"485.575"
"23055";"485.57"
"23058";"485.585"
"23062";"485.582"
"23066";"485.584"
"23070";"485.586"
"23074";"485.587"
"23078";"485.588"
"23082";"485.589"
"23086";"485.590"
"23090";"485.591"
"23094";"485.58"
"23098";"485.594"
"23102";"485.592"
"23106";"485.59"
"23110";"485.596"
"23113";"485.600"
"23117";"485.598"
"23121";"485.597"
"23125";"485.595"
"23129";"485.599"
"23133";"485.593"
"23137";"485.601"
"23141";"485.602"
"23144";"485.61"
"23148";"485.60"
"23152";"485.63"
"23156";"485.62"
"23160";"485.64"
"23164";"485.65"
"23168";"485.66"
"23172";"485.67"
"23175";"485.74"
"23179";"485.68"
"23183";"485.70"
"23187";"485.76"
"23191";"485.69"
"23197";"485.72"
"23201";"485.78"
"23206";"485.73"
"23210";"485.71"
"23214";"485.75"
"23218";"485.80"
"23222";"485.77"
"23226";"485.79"
"23230";"485.82"
"23234";"485.81"
"23238";"485.83"
"23242";"485.85"
"23247";"485.84"
"23251";"485.89"
"23255";"485.86"
"23259";"485.87"
"23263";"485.88"
"23267";"485.93"
"23270";"485.90"
"23274";"485.95"
"23278";"485.96"
"23282";"485.94"
"23286";"485.91"
"23290";"485.97"
"23294";"485.99"
"23298";"485.92"
"23303";"485.98"
"23307";"487.1002"
"23314";"487.1000"
"23321";"487.1005"
"23328";"486998.4"
"23354";"487.1001"
"23361";"486998.3"
"23387";"487.1008"
"23394";"487.1007"
"23401";"487.1010"
"23408";"487.1006"
"23415";"487.1003"
"23422";"486998.7"
"23448";"487.1004"
"23455";"487.1009"
"23462";"486998.5"
"23488";"486998.8"
"23516";"486998.6"
"23542";"487.1012"
"23549";"487.1011"
"23556";"487.1013"
"23562";"487.1014"
"23569";"487.1015"
"23576";"487.1021"
"23583";"487.1016"
"23590";"487.1018"
"23596";"487.1017"
"23603";"487.1019"
"23610";"487.1020"
"23617";"487.1022"
"23624";"487.1024"
"23631";"487.1023"
"23638";"487.1028"
"23645";"487.1025"
"23652";"487.1026"
"23659";"487.1031"
"23666";"487.1027"
"23672";"487.1029"
"23679";"487.1030"
"23686";"487.1032"
"23693";"487.1033"
"23700";"487.1034"
"23707";"487.1035"
"23714";"487.1036"
"23721";"487.1038"
"23727";"487.1037"
"23734";"487.1043"
"23741";"487.1041"
"23748";"487.1039"
"23755";"487.1042"
"23762";"487.1046"
"23769";"487.1044"
"23776";"487.1049"
"23783";"487.1040"
"23790";"487.1047"
"23796";"487.1050"
"23802";"487.1045"
"23809";"487.1048"
"23816";"487.1137"
"23822";"487.1051"
"23829";"487.1140"
"23836";"487.1138"
"23843";"487.1175"
"23850";"487.1177"
"23857";"487.523"
"23860";"487.533"
"23861";"487.536"
"23862";"487.538"
"23870";"487.537"
"23878";"487.542"
"23886";"487.541"
"23894";"487.539"
"23902";"487.543"
"23910";"487.545"
"23918";"487.540"
"23926";"487.547"
"23934";"487.548"
"23942";"487.550"
"23950";"487.546"
"23958";"487.544"
"23966";"487.549"
"23974";"487.551"
"23982";"487.552"
"23989";"487.554"
"23997";"487.553"
"24005";"487.555"
"24013";"487.558"
"24021";"487.556"
"24030";"487.557"
"24038";"487.565"
"24046";"487.560"
"24054";"487.561"
"24062";"487.563"
"24070";"487.564"
"24076";"487.562"
"24084";"487.571"
"24092";"487.568"
"24100";"487.567"
"24108";"487.569"
"24116";"487.566"
"24124";"487.570"
"24132";"487.572"
"24139";"487.573"
"24147";"487.575"
"24155";"487.574"
"24163";"487.580"
"24169";"487.579"
"24177";"487.577"
"24185";"487.576"
"24192";"487.578"
"24199";"487.581"
"24207";"487.586"
"24215";"487.584"
"24222";"487.582"
"24230";"487.583"
"24238";"487.587"
"24246";"487.591"
"24254";"487.589"
"24262";"487.588"
"24270";"487.590"
"24278";"487.585"
"24286";"487.592"
"24294";"487.600"
"24302";"487.595"
"24310";"487.596"
"24318";"487.597"
"24326";"487.594"
"24334";"487.593"
"24342";"487.598"
"24350";"487.603"
"24358";"487.602"
"24366";"487.604"
"24374";"487.599"
"24382";"487.605"
"24390";"487.601"
"24397";"487.606"
"24405";"487.611"
"24412";"487.607"
"24420";"487.610"
"24429";"487.608"
"24437";"487.612"
"24445";"487.609"
"24453";"487.613"
"24461";"487.616"
"24469";"487.615"
"24477";"487.640"
"24485";"487.614"
"24494";"487.645"
"24501";"487.639"
"24509";"487.643"
"24517";"487.647"
"24525";"487.641"
"24533";"487.642"
"24541";"487.644"
"24549";"487.646"
"24557";"487.648"
"24565";"487.649"
"24573";"487.650"
"24581";"487.653"
"24589";"487.652"
"24597";"487.657"
"24605";"487.658"
"24613";"487.651"
"24620";"487.659"
"24627";"487.667"
"24634";"487.660"
"24642";"487.668"
"24648";"487.664"
"24655";"487.666"
"24662";"487.665"
"24669";"487.669"
"24676";"487.670"
"24683";"487.671"
"24689";"487.672"
"24696";"487.673"
"24703";"487.675"
"24710";"487.674"
"24717";"487.678"
"24724";"487.677"
"24731";"487.680"
"24737";"487.679"
"24743";"487.676"
"24750";"487.682"
"24757";"487.681"
"24764";"487.686"
"24771";"487.683"
"24777";"487.685"
"24784";"487.684"
"24791";"487.687"
"24798";"487.688"
"24805";"487.690"
"24812";"487.689"
"24819";"487.691"
"24826";"487.692"
"24833";"487.694"
"24840";"487.695"
"24847";"487.693"
"24852";"487.696"
"24859";"487.697"
"24866";"487.698"
"24873";"487.699"
"24880";"487.700"
"24887";"487.704"
"24894";"487.702"
"24901";"487.701"
"24908";"487.703"
"24915";"487.709"
"24922";"487.707"
"24929";"487.705"
"24936";"487.710"
"24943";"487.708"
"24949";"487.713"
"24956";"487.706"
"24963";"487.712"
"24970";"487.711"
"24977";"487.714"
"24984";"487.715"
"24991";"487.716"
"24998";"487.718"
"25005";"487.717"
"25012";"487.719"
"25019";"487.724"
"25025";"487.720"
"25032";"487.721"
"25039";"487.722"
"25046";"487.723"
"25053";"487.725"
"25060";"487.726"
"25067";"487.730"
"25074";"487.728"
"25081";"487.733"
"25088";"487.727"
"25095";"487.729"
"25102";"487.732"
"25109";"487.731"
"25116";"487.734"
"25122";"487.735"
"25129";"487.737"
"25136";"487.740"
"25143";"487.736"
"25150";"487.738"
"25157";"487.742"
"25163";"487.739"
"25170";"487.744"
"25177";"487.741"
"25184";"487.743"
"25191";"487.747"
"25198";"487.746"
"25205";"487.745"
"25212";"487.752"
"25219";"487.750"
"25226";"487.753"
"25233";"487.749"
"25240";"487.748"
"25247";"487.751"
"25254";"487.754"
"25261";"487.755"
"25268";"487.756"
"25275";"487.757"
"25282";"487.762"
"25289";"487.758"
"25296";"487.760"
"25303";"487.761"
"25310";"487.763"
"25317";"487.759"
"25324";"487.765"
"25331";"487.770"
"25338";"487.764"
"25345";"487.769"
"25351";"487.766"
"25358";"487.767"
"25364";"487.771"
"25371";"487.768"
"25378";"487.773"
"25385";"487.772"
"25392";"487.775"
"25399";"487.774"
"25405";"487.776"
"25412";"487.778"
"25419";"487.782"
"25426";"487.781"
"25433";"487.779"
"25440";"487.780"
"25447";"487.777"
"25454";"487.784"
"25459";"487.787"
"25466";"487.783"
"25473";"487.785"
"25480";"487.788"
"25487";"487.786"
"25493";"487.790"
"25500";"487.789"
"25507";"487.792"
"25513";"487.793"
"25520";"487.794"
"25527";"487.795"
"25533";"487.791"
"25540";"487.798"
"25547";"487.802"
"25554";"487.800"
"25561";"487.803"
"25567";"487.796"
"25573";"487.805"
"25580";"487.797"
"25587";"487.799"
"25592";"487.804"
"25599";"487.801"
"25606";"487.808"
"25613";"487.807"
"25620";"487.806"
"25627";"487.811"
"25634";"487.810"
"25641";"487.809"
"25648";"487.815"
"25655";"487.813"
"25662";"487.814"
"25669";"487.812"
"25676";"487.818"
"25682";"487.817"
"25689";"487.816"
"25696";"487.821"
"25702";"487.819"
"25707";"487.822"
"25714";"487.820"
"25720";"487.824"
"25725";"487.823"
"25732";"487.825"
"25739";"487.827"
"25746";"487.831"
"25753";"487.826"
"25760";"487.828"
"25767";"487.830"
"25774";"487.829"
"25781";"487.832"
"25788";"487.835"
"25795";"487.834"
"25802";"487.833"
"25809";"487.837"
"25816";"487.839"
"25821";"487.836"
"25828";"487.838"
"25835";"487.840"
"25842";"487.841"
"25849";"487.842"
"25856";"487.844"
"25863";"487.846"
"25870";"487.843"
"25877";"487.845"
"25884";"487.847"
"25891";"487.849"
"25898";"487.848"
"25905";"487.851"
"25910";"487.850"
"25916";"487.853"
"25923";"487.854"
"25930";"487.852"
"25937";"487.855"
"25944";"487.857"
"25951";"487.856"
"25958";"487.858"
"25965";"487.860"
"25972";"487.859"
"25979";"487.866"
"25985";"487.863"
"25992";"487.865"
"25999";"487.864"
"26006";"487.861"
"26013";"487.862"
"26020";"487.869"
"26027";"487.870"
"26034";"487.868"
"26041";"487.867"
"26048";"487.871"
"26055";"487.872"
"26062";"487.873"
"26068";"487.874"
"26075";"487.877"
"26082";"487.875"
"26089";"487.880"
"26095";"487.878"
"26102";"487.876"
"26109";"487.882"
"26116";"487.879"
"26123";"487.881"
"26130";"487.888"
"26137";"487.885"
"26144";"487.884"
"26151";"487.883"
"26158";"487.889"
"26163";"487.886"
"26170";"487.887"
"26177";"487.891"
"26183";"487.894"
"26189";"487.890"
"26196";"487.895"
"26203";"487.892"
"26210";"487.893"
"26217";"487.897"
"26224";"487.899"
"26231";"487.898"
"26238";"487.896"
"26245";"487.901"
"26252";"487.900"
"26259";"487.906"
"26266";"487.905"
"26273";"487.904"
"26280";"487.907"
"26287";"487.902"
"26294";"487.903"
"26301";"487.908"
"26308";"487.913"
"26315";"487.911"
"26322";"487.912"
"26329";"487.915"
"26336";"487.910"
"26343";"487.909"
"26350";"487.916"
"26357";"487.914"
"26364";"487.919"
"26371";"487.918"
"26378";"487.917"
"26384";"487.921"
"26391";"487.923"
"26398";"487.920"
"26405";"487.922"
"26412";"487.927"
"26419";"487.925"
"26425";"487.924"
"26432";"487.926"
"26439";"487.928"
"26446";"487.929"
"26453";"487.932"
"26460";"487.931"
"26467";"487.930"
"26474";"487.937"
"26481";"487.938"
"26488";"487.933"
"26495";"487.934"
"26502";"487.935"
"26509";"487.939"
"26516";"487.936"
"26523";"487.942"
"26530";"487.940"
"26537";"487.941"
"26544";"487.944"
"26551";"487.943"
"26558";"487.946"
"26565";"487.947"
"26572";"487.945"
"26579";"487.948"
"26586";"487.949"
"26592";"487.953"
"26597";"487.950"
"26604";"487.951"
"26611";"487.952"
"26618";"487.956"
"26625";"487.955"
"26631";"487.957"
"26638";"487.954"
"26645";"487.958"
"26652";"487.960"
"26659";"487.959"
"26666";"487.962"
"26673";"487.961"
"26680";"487.963"
"26687";"487.967"
"26694";"487.968"
"26701";"487.965"
"26708";"487.966"
"26715";"487.964"
"26722";"487.969"
"26729";"487.974"
"26736";"487.973"
"26743";"487.971"
"26750";"487.976"
"26757";"487.970"
"26764";"487.977"
"26771";"487.979"
"26778";"487.972"
"26785";"487.978"
"26791";"487.975"
"26798";"487.980"
"26804";"487.981"
"26811";"487.986"
"26818";"487.983"
"26825";"487.982"
"26832";"487.988"
"26839";"487.985"
"26844";"487.984"
"26850";"487.990"
"26857";"487.989"
"26864";"487.996"
"26870";"487.987"
"26877";"487.994"
"26884";"487.991"
"26891";"487.995"
"26898";"487.997"
"26905";"487.992"
"26912";"487.993"
